label,seed,model,n_train,method,std,sigma_rob_zero,sigma_rob_center,mae,mean_bias,median_bias,r2,n_test,train_r2
logg,4,lgbm_pixels,3000,boxcar,1.0661956087558324,1.1790772723264162,1.1477263978254875,0.8919697476086937,-0.18916484278140894,-0.23700771611068117,0.12776306539642024,5000,0.9977186606307255
logg,4,lgbm_pixels,3000,savgol,1.071474684193188,1.1760949031231915,1.1377560148780885,0.8940355045146625,-0.1891256615552591,-0.22705605622198477,0.11937950439882827,5000,0.9977186606307255
logg,4,lgbm_pixels,3000,noisy,1.1419692772996957,1.3501245211623476,1.311360912376737,0.9755331342006939,-0.21332808762325822,-0.24728483505898158,-0.003937474478445502,5000,0.9977186606307255
logg,4,lgbm_pixels,10000,clean,0.34908235262603027,0.260997768571006,0.26077314828500364,0.24544125123232624,-0.00016641073680154098,-0.0063660799269637525,0.9093523367205912,5000,0.9856500240036115
logg,4,lgbm_pixels,10000,bsn,0.8532045347792293,0.8037670743568075,0.7942468426917556,0.6722631191857914,0.011561428947974335,0.03959317353555747,0.4583898762887836,5000,0.9856500240036115
logg,4,lgbm_pixels,10000,boxcar,1.0720180184660753,1.100637784312205,1.0791078933084657,0.8737350751895144,-0.1469056538047271,-0.19001508759196262,0.12906671668687453,5000,0.9856500240036115
logg,4,lgbm_pixels,10000,savgol,1.0798613129847683,1.122249190802576,1.074078820781737,0.8783216504300558,-0.1478882952970423,-0.19044576052189277,0.116296220093134,5000,0.9856500240036115
logg,4,lgbm_pixels,10000,noisy,1.1481833121324185,1.3241812868427432,1.2705676504943915,0.9752500396130522,-0.24395638318020332,-0.2875472182335401,-0.024942259085368734,5000,0.9856500240036115
logg,4,lgbm_pixels,30000,clean,0.28959315151146453,0.22521654289386844,0.22394248509822154,0.2060130124757079,-0.003473552737503456,-0.008459038481094305,0.9376064382530734,5000,0.9709930139528969
logg,4,lgbm_pixels,30000,bsn,0.8440296039672314,0.7912335715530516,0.7880994269036266,0.6626595457483734,0.02204965435434765,0.03340274132006904,0.4697112907127641,5000,0.9709930139528969
logg,4,lgbm_pixels,30000,boxcar,1.0745022861517193,1.0862925502853622,1.0661619986417592,0.8648643147943319,-0.11844695003911188,-0.15750727630435268,0.13071742293106914,5000,0.9709930139528969
logg,4,lgbm_pixels,30000,savgol,1.082821970760339,1.0876791135663246,1.0711744876062164,0.8720373636225622,-0.12466589697937734,-0.16133956887005185,0.1162414685177765,5000,0.9709930139528969
logg,4,lgbm_pixels,30000,noisy,1.1506236851880636,1.3142792656062383,1.2739414475674808,0.9684734997977117,-0.1960790256419699,-0.24280882216827449,-0.013443578368916631,5000,0.9709930139528969
logg,2,lgbm_pixels,1000,clean,0.6951670544461865,0.6672972290466612,0.6682424191895738,0.5468900267130484,-0.021257902261444427,-0.0016856286828568212,0.6414737455329904,5000,0.9988528673572223
logg,2,lgbm_pixels,1000,bsn,0.9379164119027193,1.0142898358579033,1.0141125936330582,0.76642595307163,0.018586205967742887,0.03312598754584162,0.347717902453766,5000,0.9988528673572223
logg,2,lgbm_pixels,1000,boxcar,1.0742403695491012,1.216395332042799,1.207354887453605,0.9094445179432114,-0.23987981768768,-0.2498206154325744,0.10200786200023315,5000,0.9988528673572223
